Real time 	Temp_Tip 	Temp_Ceramic 	temp_Flange 	N flow
10:41:59,988.7921105972183,988.7921105972183,988.7921105972183,
10:42:00,988.7921105972183,988.7921105972183,380.05480104177116,"0.31
"
10:42:01,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:02,988.7921105972183,-242.02,988.7921105972183,"0.29
"
10:42:03,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:04,988.7921105972183,988.7921105972183,988.7921105972183,"0.26
"
10:42:05,988.7921105972183,-240.15137425294662,988.7921105972183,"0.34
"
10:42:05,988.7921105972183,988.7921105972183,988.7921105972183,"0.34
"
10:42:06,988.7921105972183,988.7921105972183,988.7921105972183,"0.40
"
10:42:07,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:08,988.7921105972183,988.7921105972183,988.7921105972183,"0.23
"
10:42:09,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:10,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:11,988.7921105972183,988.7921105972183,988.7921105972183,"0.40
"
10:42:12,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:13,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:14,988.7921105972183,988.7921105972183,988.7921105972183,"0.34
"
10:42:15,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:15,988.7921105972183,988.7921105972183,988.7921105972183,"0.40
"
10:42:16,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:17,852.9043,988.7923,865.8043,11
10:42:17,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:18,988.7921105972183,-173.31744281042606,988.7921105972183,"0.34
"
10:42:19,988.7921105972183,988.7921105972183,988.7921105972183,"0.37
"
10:42:20,733.8170714701923,988.7921105972183,988.7921105972183,"0.26
"
10:42:21,988.7921105972183,988.7921105972183,988.7921105972183,"0.34
"
10:42:22,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:23,988.7921105972183,988.7921105972183,988.7921105972183,"0.26
"
10:42:23,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:24,988.7921105972183,988.7921105972183,988.7921105972183,"0.23
"
10:42:25,988.7921105972183,988.7921105972183,988.7921105972183,"0.40
"
10:42:26,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:27,988.7921105972183,988.7921105972183,988.7921105972183,"0.34
"
10:42:28,988.7921105972183,988.7921105972183,988.7921105972183,"0.34
"
10:42:29,988.7921105972183,988.7921105972183,988.7921105972183,"0.29
"
10:42:30,733.9885721888179,988.7921105972183,988.7921105972183,"0.29
"
10:42:31,988.7921105972183,988.7921105972183,-242.02,"0.34
"
10:42:32,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:32,734.0314491028468,988.7921105972183,732.6597318032143,"0.29
"
10:42:33,733.7741980247405,-242.02,732.8311576496378,"0.34
"
10:42:34,733.7741980247405,-242.02,732.4883170406312,"0.29
"
10:42:34,857.452,804.1704,827.29315,10
10:42:35,733.7741980247405,-242.02,732.5740230365769,"0.26
"
10:42:35,733.7741980247405,-242.02,732.5740230365769,"0.31
"
10:42:36,733.7741980247405,-242.02,732.4454650815833,"0.34
"
10:42:37,733.7741980247405,-242.02,732.4883170406312,"0.31
"
10:42:37,733.7741980247405,-242.02,732.4454650815833,"0.26
"
10:42:38,733.7741980247405,-242.02,732.4883170406312,"0.29
"
10:42:39,733.7741980247405,-242.02,732.5311696922844,"0.26
"
10:42:40,733.7741980247405,-242.02,732.7454433408116,"0.34
"
10:42:40,733.7741980247405,-242.02,732.7883001488043,"0.29
"
10:42:41,733.7741980247405,-242.02,732.7025872256261,"0.26
"
10:42:42,733.5169719167516,988.7921105972183,988.7921105972183,"0.26
"
10:42:43,988.7921105972183,988.7921105972183,732.8311576496378,"0.34
"
10:42:43,733.7741980247405,-242.02,732.9597343095189,"0.31
"
10:42:44,733.7741980247405,-242.02,732.7454433408116,"0.34
"
10:42:45,733.7741980247405,-242.02,732.8311576496378,"0.46
"
10:42:45,733.7741980247405,-242.02,732.7025872256261,"0.31
"
10:42:46,733.7741980247405,-242.02,732.7454433408116,"0.37
"
10:42:47,733.7741980247405,-242.02,732.7454433408116,"0.34
"
10:42:48,988.7921105972183,732.6168770735424,988.7921105972183,"0.29
"
10:42:48,988.7921105972183,988.7921105972183,988.7921105972183,"0.31
"
10:42:49,772.01404,-57.398186,709.5604,10
