0:00:00.000159,20.697,20.494,20.629,0,-306.39
0:00:00.805068,20.697,20.663,20.629,0,-18.046
0:00:01.608171,20.697,20.629,20.697,0,-18.202
0:00:02.415602,20.562,20.596,20.697,0,-18.043
0:00:03.250144,20.629,20.697,20.663,0,-18.274
0:00:04.076416,20.596,20.596,20.765,0,-18.081
0:00:04.887660,20.528,20.629,20.731,0,-18.032
0:00:05.706096,20.663,20.731,20.697,0,-18.267
0:00:06.522799,20.663,20.663,20.731,0,-18.197
0:00:07.330033,20.596,20.663,20.697,0,-18.119
0:00:08.159836,20.596,20.663,20.731,0,-18.197
0:00:08.968835,20.596,20.697,20.697,0,-18.242
0:00:09.786569,20.629,20.629,20.697,0,-18.127
0:00:10.632458,20.596,20.731,20.731,0,-17.961
