0:00:01.316410,1.91794
0:00:02.353371,2.09457
0:00:03.356626,2.06643
0:00:04.375980,2.13052
0:00:05.395729,2.05236
0:00:06.415631,2.08519
0:00:07.435496,2.09144
0:00:08.455501,2.12739
0:00:09.475264,2.08832
0:00:10.495176,2.09144
0:00:11.514787,2.04924
0:00:12.534647,2.04924
0:00:13.554766,2.09301
0:00:14.574461,1.86323
0:00:15.594166,2.11333
0:00:16.654045,2.06643
0:00:17.714518,2.09144
0:00:18.775398,2.1102
0:00:19.840076,1.64752
0:00:20.852282,1.9914
0:00:21.854202,2.06643
