Real time 	Capacitance 	
00:03.539873,2.00078
0:00:04.554718,2.08988
0:00:05.554815,2.03673
0:00:06.555437,2.02267
0:00:07.554939,2.10707
0:00:08.563125,2.10707
0:00:09.582978,2.08675
0:00:10.602753,2.07425
0:00:11.622625,2.11645
0:00:12.642833,2.11645
0:00:13.662361,2.02423
0:00:14.682202,2.08988
0:00:15.702082,2.08363
0:00:16.722006,2.12427
0:00:17.742057,2.12427
0:00:18.761668,2.12427
0:00:19.781564,2.08832
0:00:20.801408,2.08832
0:00:21.864360,2.08832
0:00:22.927485,2.08832
0:00:23.999904,2.05862
0:00:25.055320,2.08675
0:00:26.054784,2.04299
0:00:27.054402,2.08363
0:00:28.056001,2.08363
0:00:29.055108,2.08363
0:00:30.054929,2.08988
0:00:31.055209,2.09144
0:00:32.054904,2.09144
0:00:33.054821,2.09144
0:00:34.055853,2.09144
0:00:35.075533,2.10395
0:00:36.095399,2.08988
0:00:37.115248,2.09301
