0:00:00.392852	0.50332
0:00:01.526119	0.26573
0:00:01.733703	0.31262
0:00:01.938940	0.31106
0:00:02.182587	0.31262
0:00:02.389114	0.31262
0:00:02.593191	0.31262
0:00:02.802474	0.31731
0:00:03.007680	0.31731
0:00:03.328254	0.31419
0:00:03.547620	0.31419
0:00:03.758958	0.31419
0:00:03.965073	0.31419
0:00:04.169749	0.31106
0:00:04.375130	0.31106
0:00:04.579042	0.31575
0:00:04.786962	0.31575
0:00:04.991412	0.31419
0:00:05.200415	0.31419
0:00:05.406814	0.31419
0:00:05.625756	0.31262
0:00:05.849688	0.30793
0:00:06.063718	0.31106
0:00:06.271994	0.31419
0:00:06.480695	0.31262
0:00:06.687878	0.31262
0:00:06.894475	0.31575
0:00:07.102231	0.31419
0:00:07.309216	0.31419
0:00:07.516757	0.31419
0:00:07.732188	0.32044
0:00:07.938865	0.31419
0:00:08.145508	0.31419
0:00:08.360135	0.31419
0:00:08.572875	0.31419
0:00:08.781966	0.31419
0:00:08.989815	0.31419
0:00:09.196720	0.31262
0:00:09.403413	0.31262
0:00:09.609983	0.31262
0:00:09.816516	0.31575
0:00:10.043672	0.31419
0:00:10.270102	0.31419
0:00:10.477875	0.31419
0:00:10.685277	0.31106
0:00:10.892303	0.31106
0:00:11.098547	0.31106
0:00:11.306056	0.31106
0:00:11.513053	0.31419
0:00:11.719661	0.31419
0:00:11.927765	0.31419
0:00:12.135257	0.31419
0:00:12.342710	0.30481
0:00:12.548799	0.31419
0:00:12.755771	0.31575
0:00:12.964293	0.31262
0:00:13.170537	0.31419
0:00:13.377284	0.31419
0:00:13.583871	0.31106
0:00:13.790453	0.31419
0:00:13.998799	0.31419
0:00:14.206921	0.31419
0:00:14.416245	0.31575
0:00:14.622957	0.31575
0:00:14.830016	0.31262
0:00:15.037124	0.31262
0:00:15.244698	0.31262
0:00:15.451473	0.31419
0:00:15.657213	0.31262
0:00:15.863800	0.31262
0:00:16.088535	0.31262
0:00:16.309698	0.31106
0:00:16.516850	0.31262
0:00:16.724205	0.31262
0:00:16.935215	0.31262
0:00:17.143414	0.31419
0:00:17.350750	0.31419
0:00:17.556463	0.31419
0:00:17.762967	0.31419
0:00:17.969716	0.31419
0:00:18.177719	0.31419
0:00:18.386362	0.31419
0:00:18.592973	0.31262
0:00:18.799973	0.31575
0:00:19.006786	0.31575
0:00:19.215183	0.30793
0:00:19.421849	0.31419
0:00:19.627949	0.31419
0:00:19.835268	0.31731
0:00:20.042503	0.31419
0:00:20.251923	0.31419
0:00:20.459908	0.31419
0:00:20.665947	0.31575
0:00:20.876672	0.31575
0:00:21.083078	0.31262
0:00:21.291293	0.31106
0:00:21.498919	0.31419
0:00:21.705874	0.31419
0:00:21.913204	0.31419
0:00:22.120930	0.31262
0:00:22.328985	0.31419
0:00:22.536013	0.31419
0:00:22.741556	0.31262
0:00:22.948247	0.31262
0:00:23.164704	0.31262
0:00:23.372749	0.32356
0:00:23.580535	0.31419
0:00:23.787639	0.31419
0:00:23.995101	0.31262
0:00:24.202125	0.31262
0:00:24.409611	0.31731
0:00:24.617223	0.31731
0:00:24.827482	0.31262
0:00:25.033816	0.31419
0:00:25.241529	0.31419
0:00:25.448331	0.31262
0:00:25.656011	0.31106
0:00:25.862660	0.31106
0:00:26.082362	0.31262
0:00:26.394950	0.31262
0:00:26.736891	0.31262
0:00:27.014057	0.31262
0:00:27.244861	0.31419
0:00:27.473296	0.31419
0:00:27.720434	0.31419
0:00:27.941526	0.31419
0:00:28.168479	0.31419
