Real time 	Capacitance 	
00:02.463615,2.2415
0:00:03.482536,2.2415
0:00:04.483027,2.05705
0:00:05.482603,2.09144
0:00:06.491102,2.09144
0:00:07.510568,2.08832
0:00:08.530402,2.0805
0:00:09.550147,2.07894
0:00:10.570644,2.08832
0:00:11.590604,2.01485
0:00:12.610308,2.09613
0:00:13.629500,2.07737
0:00:14.649409,2.05862
0:00:15.669584,2.07268
0:00:16.690061,2.10864
0:00:17.709075,2.01798
0:00:18.724949,2.08832
0:00:19.787782,2.03048
0:00:20.849434,2.05862
0:00:21.913733,2.08519
0:00:22.983402,2.04455
0:00:23.982322,2.04455
0:00:24.982394,2.05393
0:00:25.982420,2.229
