Real time 	Capacitance 	
00:02.454145,2.09926
0:00:03.454990,2.09457
0:00:04.464905,2.04455
0:00:05.484921,2.0383
0:00:06.504634,2.0383
0:00:07.524410,2.0383
0:00:08.544363,2.01954
0:00:09.563996,2.08519
0:00:10.583830,2.06174
0:00:11.603915,2.09301
0:00:12.623966,2.01172
0:00:13.639690,2.50254
0:00:14.659455,2.0805
0:00:15.679042,2.13052
0:00:16.698909,2.08675
0:00:17.764116,2.12583
0:00:18.831625,2.07112
0:00:19.896895,2.03517
0:00:20.953951,2.04924
0:00:21.953299,2.07425
0:00:22.953418,2.16803
0:00:23.953566,2.07425
0:00:24.953802,2.07268
0:00:25.953234,1.9914
0:00:26.953077,2.0383
0:00:27.953977,2.0805
0:00:28.953841,2.08988
0:00:29.957144,2.07425
0:00:30.977026,2.14302
0:00:31.996887,2.04611
