0:00:01.332980,1.87886
0:00:02.405217,2.09457
0:00:03.463968,2.06643
0:00:04.523088,2.16491
0:00:05.574929,2.08675
0:00:06.574482,2.03361
0:00:07.574780,2.04611
0:00:08.574768,2.07894
0:00:09.575016,2.0805
0:00:10.574647,2.13052
0:00:11.575011,2.11176
0:00:12.574731,2.06956
0:00:13.575210,2.0805
0:00:14.586715,2.1102
0:00:15.606545,2.04455
0:00:16.626598,2.04455
0:00:17.646661,2.15553
0:00:18.666265,2.15553
0:00:19.686000,2.08206
0:00:20.705764,2.10238
0:00:21.725775,2.08206
