Real time 	Temp_Tip 	Temp_Ceramic 	temp_Flange 	MV 	
0.0002,20.596,20.494,21.44,-256.856
0.88736,20.562,20.528,21.373,-16.986
1.76976,20.596,20.528,21.339,-16.951
2.64302,20.596,20.528,21.271,-16.951
3.5132,20.596,20.528,21.238,-16.951
4.37662,20.629,20.528,21.238,-16.912
5.2442,20.596,20.528,21.238,-16.986
6.11047,20.596,20.528,21.238,-16.951
6.97551,20.596,20.562,21.204,-16.951
7.84141,20.596,20.562,21.204,-16.991
8.70618,20.596,20.562,21.204,-16.877
9.56996,20.596,20.528,21.17,-16.947
10.44086,20.596,20.528,21.17,-16.947
11.30299,20.596,20.528,21.17,-16.987
12.16317,20.596,20.528,21.204,-16.951
12.16317,20.586643,20.532595,21.251081
13.02726,20.596,20.562,21.204,-16.951
13.89015,20.596,20.562,21.17,-16.951
14.75281,20.596,20.528,21.17,-16.951
15.6172,20.596,20.528,21.17,-16.912
16.48438,20.562,20.528,21.136,-16.987
17.34448,20.562,20.562,21.17,-16.912
18.20454,20.562,20.528,21.204,-17.026
19.06544,20.596,20.528,21.17,-16.916
19.92563,20.562,20.494,21.17,-16.912
20.78593,20.596,20.528,21.204,-16.987
21.64632,20.629,20.528,21.136,-16.951
22.50707,20.596,20.562,21.17,-16.951
23.36768,20.562,20.528,21.136,-16.951
24.22746,20.596,20.562,21.17,-16.951
25.08878,20.629,20.596,21.17,-16.912
25.08878,20.588896,20.534843,21.167734
25.94985,20.629,20.562,21.136,-16.987
26.81083,20.596,20.562,21.17,-16.951
27.6712,20.596,20.528,21.17,-16.951
28.5312,20.596,20.528,21.17,-16.951
29.39142,20.596,20.494,21.17,-16.991
30.25174,20.596,20.562,21.17,-16.916
31.11216,20.596,20.528,21.17,-16.912
31.97415,20.596,20.528,21.136,-16.987
32.83491,20.596,20.562,21.17,-16.951
33.69529,20.596,20.562,21.136,-16.951
34.55559,20.596,20.528,21.17,-16.951
35.41854,20.596,20.528,21.136,-16.951
36.28435,20.596,20.528,21.136,-16.991
37.14698,20.596,20.528,21.17,-16.916
38.01066,20.562,20.562,21.17,-16.951
38.01066,20.597904,20.53259,21.147463
38.87433,20.596,20.528,21.136,-16.951
39.73554,20.629,20.528,21.136,-16.991
40.59741,20.596,20.528,21.17,-16.916
41.46059,20.596,20.528,21.17,-16.951
42.32289,20.596,20.528,21.136,-16.951
43.18558,20.562,20.528,21.136,-16.951
44.04998,20.596,20.528,21.102,-16.951
44.91277,20.596,20.528,21.136,-16.951
45.77497,20.596,20.528,21.136,-16.951
46.64031,20.596,20.562,21.136,-16.951
47.50188,20.596,20.528,21.136,-16.912
48.36345,20.596,20.528,21.17,-16.987
49.22706,20.596,20.528,21.136,-16.951
50.08916,20.596,20.528,21.136,-16.951
50.95117,20.562,20.562,21.17,-16.991
50.95117,20.597904,20.539347,21.138454
51.81744,20.596,20.528,21.17,-16.916
52.68059,20.629,20.528,21.17,-16.951
53.54195,20.596,20.528,21.136,-16.991
54.40561,20.596,20.528,21.136,-16.916
55.26612,20.596,20.494,21.136,-16.951
56.12799,20.596,20.528,21.136,-16.951
56.99403,20.629,20.528,21.136,-16.951
57.86146,20.629,20.528,21.17,-16.99
58.74317,20.596,20.528,21.136,-16.916
59.61228,20.629,20.528,21.136,-16.951
60.47251,20.596,20.562,21.102,-16.991
61.33307,20.596,20.562,21.17,-16.877
62.19364,20.629,20.528,21.136,-17.026
63.06118,20.596,20.528,21.136,-16.916
63.92769,20.596,20.562,21.136,-16.912
63.92769,20.600157,20.534843,21.136202
64.79374,20.596,20.528,21.17,-16.987
65.65806,20.596,20.562,21.136,-16.951
66.52141,20.596,20.528,21.136,-16.951
67.38526,20.596,20.528,21.136,-16.951
68.24902,20.596,20.528,21.102,-16.951
69.11202,20.596,20.562,21.136,-16.912
69.97919,20.596,20.562,21.136,-17.026
70.84308,20.596,20.528,21.136,-16.916
71.70715,20.596,20.528,21.136,-16.951
72.56726,20.596,20.528,21.136,-16.951
73.42813,20.596,20.562,21.136,-16.951
74.28869,20.596,20.562,21.17,-16.951
75.14935,20.596,20.562,21.136,-16.951
76.00991,20.629,20.528,21.136,-16.951
76.87132,20.596,20.528,21.102,-16.912
76.87132,20.593401,20.53034,21.127193
77.73363,20.596,20.562,21.136,-16.987
78.59415,20.596,20.562,21.136,-16.991
79.45518,20.596,20.562,21.136,-16.916
80.31511,20.562,20.528,21.17,-16.951
81.17588,20.596,20.528,21.102,-16.951
82.03744,20.596,20.528,21.136,-16.951
82.89857,20.596,20.562,21.136,-16.912
83.75922,20.596,20.562,21.102,-16.987
84.62035,20.596,20.528,21.136,-16.951
85.48091,20.596,20.528,21.136,-16.991
86.34094,20.596,20.528,21.136,-16.916
87.20095,20.596,20.528,21.17,-16.951
88.06303,20.629,20.528,21.136,-16.951
88.9247,20.596,20.528,21.102,-16.951
89.78581,20.596,20.528,21.136,-16.912
89.78581,20.595652,20.537096,21.140707
90.64942,20.596,20.528,21.102,-16.987
91.51155,20.596,20.528,21.102,-16.951
92.37406,20.562,20.562,21.136,-16.991
93.23576,20.596,20.528,21.136,-16.877
94.09674,20.596,20.562,21.102,-17.026
94.95822,20.596,20.528,21.136,-16.916
95.81964,20.629,20.562,21.102,-16.951
96.68065,20.596,20.528,21.136,-16.951
97.54731,20.596,20.562,21.136,-16.951
98.42486,20.596,20.562,21.136,-16.951
99.29113,20.596,20.562,21.136,-16.951
100.15265,20.596,20.562,21.136,-16.951
101.01452,20.629,20.528,21.136,-16.951
101.88054,20.596,20.562,21.136,-16.951
102.74376,20.596,20.528,21.136,-16.951
102.74376,20.597904,20.537096,21.122688
103.60675,20.596,20.528,21.136,-16.951
104.46937,20.596,20.528,21.136,-16.951
105.33229,20.596,20.494,21.136,-16.951
106.19375,20.596,20.528,21.136,-16.951
107.05643,20.629,20.528,21.136,-16.991
107.91965,20.596,20.528,21.102,-16.916
108.78179,20.629,20.528,21.136,-16.951
109.64336,20.596,20.528,21.136,-16.991
110.50721,20.596,20.528,21.136,-16.916
111.36952,20.596,20.494,21.136,-16.951
112.23164,20.596,20.562,21.136,-16.991
113.09403,20.629,20.528,21.102,-16.916
113.95787,20.596,20.528,21.136,-16.951
114.8232,20.629,20.528,21.102,-16.951
115.68513,20.596,20.562,21.102,-16.951
115.68513,20.60241,20.534843,21.120436
116.5483,20.596,20.562,21.102,-16.951
117.40967,20.596,20.528,21.136,-16.951
118.27183,20.629,20.562,21.102,-16.991
119.13379,20.629,20.562,21.136,-16.956
119.99627,20.629,20.528,21.136,-16.916
120.85894,20.596,20.528,21.136,-16.951
121.73061,20.629,20.528,21.102,-16.951
122.59373,20.596,20.528,21.136,-16.991
123.45809,20.629,20.528,21.102,-16.916
124.32067,20.596,20.562,21.136,-16.991
125.18253,20.596,20.528,21.136,-16.916
126.04592,20.629,20.562,21.136,-16.951
126.90756,20.596,20.528,21.102,-16.951
127.76961,20.596,20.528,21.102,-16.951
128.6316,20.596,20.528,21.136,-16.951
128.6316,20.604662,20.5416,21.124939
129.49444,20.596,20.562,21.136,-16.951
130.35676,20.629,20.528,21.136,-16.991
131.21849,20.596,20.528,21.102,-16.916
132.08013,20.629,20.528,21.136,-16.951
132.94217,20.596,20.528,21.136,-16.951
133.80423,20.596,20.528,21.102,-16.912
134.66654,20.596,20.528,21.102,-16.987
135.52826,20.596,20.528,21.136,-16.951
136.3899,20.596,20.562,21.136,-16.991
137.25711,20.596,20.562,21.136,-16.956
138.11922,20.629,20.596,21.136,-16.916
138.98492,20.596,20.562,21.102,-16.951
139.84658,20.596,20.562,21.136,-16.991
140.70885,20.596,20.528,21.102,-16.916
