0:00:01.434936,1.84447
0:00:02.454622,2.08363
0:00:03.475024,2.07425
0:00:04.494315,2.09457
0:00:05.514112,2.08363
0:00:06.533958,2.05705
0:00:07.553819,2.07894
0:00:08.573669,2.16803
0:00:09.593529,0.80031
0:00:10.613339,5.20047
0:00:11.633190,4.49707
0:00:12.653053,4.49707
0:00:13.715353,-0.83001
0:00:14.788656,1.30676
0:00:15.865424,5.20047
0:00:16.905760,5.18796
0:00:17.906017,-1.20047
0:00:18.906958,-0.88785
0:00:19.905683,0.58617
0:00:20.906019,2.05862
0:00:21.906388,2.06018
0:00:22.906316,2.06487
0:00:23.906867,2.06487
0:00:24.905710,2.0805
0:00:25.907099,2.07268
