Real time	Capacitance
0:01:02.897522	0.45174
0:01:03.404489	0.45643
0:01:03.910911	0.45487
0:01:04.419872	0.4533
0:01:04.931122	0.4533
0:01:05.441382	0.44861
0:01:05.951616	0.4533
0:01:06.458368	0.45174
0:01:06.964867	0.45487
0:01:07.473030	0.45174
0:01:07.982021	0.45174
0:01:08.489010	0.4533
0:01:08.994565	0.45487
0:01:09.499275	0.45174
0:01:10.005310	0.45643
0:01:10.513951	0.4533
0:01:11.017463	0.45174
0:01:11.524411	0.4533
0:01:12.033534	0.45487
0:01:12.539002	0.45018
0:01:13.046838	0.45018
0:01:13.554123	0.4533
0:01:14.054796	0.45643
0:01:14.558975	0.45487
0:01:15.063804	0.45174
0:01:15.567449	0.45487
0:01:16.072362	0.46268
0:01:16.577857	0.45487
0:01:17.082208	0.45018
0:01:17.585800	0.44705
0:01:18.091910	0.45487
0:01:18.594334	0.45487
0:01:19.095640	0.4533
0:01:19.601232	0.45487
0:01:20.105878	0.45174
0:01:20.609250	0.4533
0:01:21.114453	0.45487
0:01:21.619990	0.44861
0:01:22.123877	0.45018
0:01:22.631949	0.4533
0:01:23.139898	0.45174
0:01:23.645855	0.45018
0:01:24.152839	0.45487
0:01:24.662592	0.45487
0:01:25.170674	0.4533
0:01:25.678307	0.45487
0:01:26.184622	0.45643
0:01:26.689648	0.45018
0:01:27.197937	0.45487
0:01:27.700967	0.4533
0:01:28.211328	0.45174
0:01:28.719789	0.44861
0:01:29.225332	0.45174
0:01:29.733682	0.45174
0:01:30.241207	0.45487
0:01:30.746909	0.45174
0:01:31.252270	0.45487
0:01:31.758991	0.45018
0:01:32.270169	0.45487
0:01:32.781234	0.45174
0:01:33.293859	0.4533
0:01:34.177272	0.4533
0:01:34.688093	0.4533
0:01:35.200968	0.45487
0:01:35.712570	0.44861
0:01:36.222570	0.45487
0:01:36.733569	0.43767
0:01:37.244125	0.45487
0:01:37.753600	0.45174
0:01:38.267521	0.4533
0:01:38.777691	0.4533
0:01:39.289383	0.44861
0:01:39.801172	0.4533
0:01:40.311404	0.4533
0:01:40.820180	0.4533
0:01:41.333634	0.4533
0:01:41.843608	0.45487
0:01:42.355283	0.4533
0:01:42.868179	0.45018
0:01:43.379632	0.4533
0:01:43.889605	0.4533
0:01:44.404016	0.4533
0:01:44.913959	0.4533
0:01:45.423301	0.46112
0:01:45.894091	0.4533
0:01:46.366213	0.4533
0:01:46.834598	0.45487
0:01:47.309153	0.45955
0:01:47.780938	0.45487
0:01:48.247869	0.45487
0:01:48.720375	0.44705
0:01:49.191395	0.4533
0:01:49.661484	0.4533
0:01:50.131078	0.45643
0:01:50.602023	0.45487
0:01:51.072232	0.45643
0:01:51.544034	0.45487
0:01:52.014551	0.45643
0:01:52.488699	0.45018
0:01:52.962797	0.4533
0:01:53.434350	0.4533
0:01:53.910000	0.45643
0:01:54.384834	0.45487
0:01:54.854685	0.45174
0:01:55.456231	0.45643
0:01:56.408305	0.45487
0:01:56.952799	0.45174
0:01:57.500947	0.4533
0:01:58.052292	0.45174
0:01:58.607890	0.46424
0:01:59.188577	0.45174
0:01:59.769784	0.45487
0:02:00.350693	0.45018
0:02:01.042196	0.45174
0:02:01.653981	0.4533
0:02:02.124673	0.45174
0:02:02.593403	0.45174
0:02:03.066470	0.45643
0:02:03.534841	0.4533
0:02:04.003973	0.45487
0:02:04.470701	0.45487
0:02:04.937913	0.4533
0:02:05.406728	0.45174
0:02:05.882033	0.46112
0:02:06.354047	0.45643
0:02:06.822127	0.45018
0:02:07.285831	0.45487
0:02:07.753287	0.45174
0:02:08.218365	0.4533
0:02:08.687379	0.45643
0:02:09.155377	0.45174
0:02:09.623099	0.45487
0:02:10.091942	0.4533
0:02:10.559186	0.45487
0:02:11.028935	0.45799
0:02:11.494631	0.45643
0:02:11.963499	0.45018
0:02:12.431588	0.4533
0:02:12.902694	0.4533
0:02:13.368836	0.45799
0:02:13.838415	0.45955
0:02:14.308278	0.4533
0:02:14.778093	0.4533
0:02:15.245669	0.46424
0:02:15.714751	0.45487
0:02:16.183702	0.4533
0:02:16.653722	0.4533
0:02:17.123023	0.45487
0:02:17.589506	0.45018
0:02:18.058150	0.4533
0:02:18.528019	0.45174
0:02:18.998447	0.45018
0:02:19.465842	0.45174
0:02:19.936220	0.45643
0:02:20.406962	0.45799
0:02:20.876461	0.45174
0:02:21.345550	0.45018
0:02:21.814212	0.45643
0:02:22.281279	0.4533
0:02:22.752805	0.45174
0:02:23.219570	0.45174
0:02:23.688678	0.45955
0:02:24.218930	0.45487
0:02:24.687264	0.45018
0:02:25.161170	0.45018
0:02:25.632253	0.45018
0:02:26.102894	0.45487
0:02:26.576029	0.45487
0:02:27.046331	0.45018
0:02:27.515518	0.45174
0:02:27.988591	0.45174
0:02:28.458202	0.45643
0:02:28.930310	0.45018
0:02:29.400898	0.4533
0:02:29.874704	0.45487
0:02:30.345510	0.45487
0:02:30.816140	0.44236
0:02:31.286775	0.45487
0:02:31.762517	0.45487
0:02:32.229619	0.45487
0:02:32.702994	0.45018
0:02:33.176468	0.45487
0:02:33.649401	0.4533
0:02:34.117465	0.45487
0:02:34.587133	0.45018
0:02:35.055936	0.4533
0:02:35.527434	0.4533
0:02:35.999279	0.45487
0:02:36.468092	0.4533
0:02:36.940420	0.45018
0:02:37.413220	0.45174
0:02:37.887386	0.45174
0:02:38.358298	0.45487
0:02:38.830453	0.45487
0:02:39.301307	0.45018
0:02:39.773782	0.45174
0:02:40.240231	0.45643
0:02:40.714340	0.45174
0:02:41.187273	0.45174
0:02:41.663293	0.45487
0:02:42.140889	0.4533
0:02:42.614946	0.45174
0:02:43.091773	0.45174
0:02:43.566936	0.45643
0:02:44.041806	0.4533
0:02:44.517327	0.45174
0:02:44.990878	0.4533
0:02:45.464303	0.45487
0:02:45.938888	0.4533
0:02:46.416505	0.4533
0:02:46.889551	0.45018
0:02:47.359982	0.45487
0:02:47.841172	0.45174
0:02:48.312622	0.4533
0:02:48.786084	0.45174
0:02:49.258118	0.45643
0:02:49.728815	0.45174
0:02:50.200181	0.45487
0:02:50.673247	0.45487
0:02:51.145193	0.45018
0:02:51.614982	0.4533
0:02:52.087198	0.45487
0:02:52.557724	0.45018
0:02:53.028675	0.45174
0:02:53.500521	0.45955
0:02:53.973907	0.45487
0:02:54.443257	0.45174
0:02:54.922611	0.45174
0:02:55.399252	0.44705
0:02:55.876503	0.45174
0:02:56.355673	0.45487
0:02:56.836785	0.45174
0:02:57.551581	0.45174
0:02:58.030254	0.45955
0:02:58.505605	0.4533
0:02:58.979194	0.44861
0:02:59.452677	0.45487
0:02:59.927117	0.45487
0:03:00.401391	0.45174
0:03:00.878294	0.45487
0:03:01.352129	0.4533
0:03:01.828600	0.45487
0:03:02.304289	0.4533
0:03:02.780535	0.45487
0:03:03.253937	0.45487
0:03:03.734347	0.45487
0:03:04.209082	0.45174
0:03:04.685569	0.46424
0:03:05.160356	0.45487
0:03:05.635448	0.45487
0:03:06.110964	0.45643
0:03:06.587843	0.45018
0:03:07.063082	0.45174
0:03:07.537220	0.45487
0:03:08.013468	0.45018
0:03:08.490277	0.44705
0:03:08.964873	0.45174
0:03:09.438354	0.4533
0:03:09.908691	0.45643
0:03:10.381736	0.45487
0:03:10.856847	0.4533
0:03:11.332386	0.45643
0:03:11.807363	0.45643
0:03:12.282630	0.45174
0:03:12.760590	0.45487
0:03:13.234697	0.45955
0:03:13.712065	0.45174
0:03:14.187060	0.4533
0:03:14.662818	0.45643
0:03:15.138337	0.45487
0:03:15.616178	0.45174
0:03:16.090408	0.4533
0:03:16.566492	0.45174
0:03:17.043079	0.4533
0:03:17.517424	0.4533
0:03:18.004797	0.44236
0:03:18.511947	0.45174
0:03:18.984785	0.4533
0:03:19.448380	0.45487
0:03:19.932179	0.45487
0:03:20.416160	0.45487
0:03:20.903594	0.4533
0:03:21.383654	0.4408
0:03:21.863714	0.4533
0:03:22.343810	0.45174
0:03:22.825043	0.45487
0:03:23.300305	0.44861
0:03:23.779346	0.4533
0:03:24.255636	0.45487
0:03:24.733985	0.45018
0:03:25.207220	0.45487
0:03:25.677231	0.4533
0:03:26.146345	0.45018
0:03:26.616519	0.4533
0:03:27.088857	0.45174
0:03:27.561541	0.4533
0:03:28.032661	0.4533
0:03:28.502436	0.45018
0:03:28.971253	0.4533
0:03:29.442364	0.45487
0:03:29.912916	0.45799
0:03:30.379689	0.45018
0:03:30.850718	0.4533
0:03:31.320500	0.44549
0:03:31.789862	0.45643
0:03:32.258043	0.45487
0:03:32.730837	0.45487
0:03:33.202163	0.45487
0:03:33.674347	0.4533
0:03:34.142409	0.45174
0:03:34.614723	0.45799
0:03:35.086273	0.4533
0:03:35.557870	0.45487
0:03:36.029758	0.44392
0:03:36.499329	0.4533
0:03:36.970315	0.45487
0:03:37.443264	0.45174
0:03:37.918578	0.45487
0:03:38.386470	0.45487
0:03:38.855576	0.45174
0:03:39.328859	0.45487
0:03:39.800094	0.44861
0:03:40.269096	0.45174
0:03:40.740505	0.4533
0:03:41.211476	0.45643
0:03:41.684025	0.46424
0:03:42.157037	0.4533
0:03:42.628023	0.45018
0:03:43.100745	0.4533
0:03:43.575604	0.45174
0:03:44.044890	0.4533
0:03:44.511974	0.46112
0:03:44.982213	0.44861
0:03:45.450676	0.45643
0:03:45.922252	0.4533
0:03:46.394077	0.45487
0:03:46.865260	0.4533
0:03:47.334610	0.45643
0:03:47.807618	0.45799
0:03:48.277998	0.45487
0:03:48.752192	0.45018
0:03:49.224099	0.45643
0:03:49.698467	0.44705
0:03:50.168700	0.45174
0:03:50.641655	0.4533
0:03:51.113641	0.4533
0:03:51.582816	0.45174
0:03:52.053970	0.4533
0:03:52.524439	0.43767
0:03:52.997956	0.45643
0:03:53.469815	0.45487
0:03:53.944220	0.45174
0:03:54.414150	0.45643
0:03:54.874741	0.4533
0:03:55.355654	0.45643
0:03:55.835337	0.45487
0:03:56.311327	0.44549
0:03:56.792174	0.45018
0:03:57.265520	0.45643
0:03:57.739083	0.45174
0:03:58.205588	0.45174
0:03:58.674050	0.45487
0:03:59.144953	0.44861
0:03:59.612965	0.45018
0:04:00.083012	0.45174
0:04:00.551841	0.45799
0:04:01.020588	0.45799
0:04:01.489890	0.4533
0:04:01.960075	0.45018
0:04:02.429959	0.46268
0:04:02.901118	0.4533
0:04:03.369670	0.4533
0:04:03.838920	0.45487
0:04:04.304528	0.46424
0:04:04.773343	0.4533
0:04:05.237126	0.4533
0:04:05.707150	0.4533
0:04:06.170622	0.4533
0:04:06.638352	0.45018
0:04:07.103179	0.44861
0:04:07.572753	0.45487
0:04:08.042967	0.45487
0:04:08.510073	0.45487
0:04:08.978696	0.45174
0:04:09.455495	-1.10825
0:04:09.931983	0.52364
0:04:10.421590	0.49082
0:04:10.909416	0.45799
0:04:11.398297	-1.20047
0:04:11.893081	-0.97694
0:04:12.380168	0.45643
0:04:12.868711	0.45487
0:04:13.355745	0.45487
0:04:13.842865	0.45643
0:04:14.338884	0.44861
0:04:14.797980	0.4533
0:04:15.302581	0.45487
0:04:15.808808	0.45487
0:04:16.312392	0.45799
0:04:16.815929	0.45643
0:04:17.319562	0.45487
0:04:17.829614	0.45174
0:04:18.334757	0.45487
0:04:18.840003	0.44549
0:04:19.344413	0.45487
0:04:19.845131	0.4533
0:04:20.343596	0.04846
0:04:20.845407	5.15045
0:04:21.361828	0.45643
0:04:21.877985	1.02384
0:04:22.395631	3.66393
0:04:22.919014	0.4533
0:04:23.699438	-1.16295
0:04:24.489211	1.20203
0:04:25.008066	-1.15826
0:04:25.527877	-1.16295
0:04:26.048026	0.39859
0:04:26.567958	-0.52521
0:04:27.086415	0.4408
0:04:27.605423	0.45643
0:04:28.119557	0.34388
0:04:28.635387	4.97538
0:04:29.146054	-1.20047
0:04:29.661772	0.4533
0:04:30.170852	0.45643
0:04:30.689572	-1.20047
0:04:31.201925	-0.6315
0:04:31.711715	1.1145
0:04:32.224714	0.45174
0:04:32.739218	0.45174
0:04:33.250519	0.45487
0:04:33.763412	0.45643
0:04:34.273810	0.4533
0:04:34.784348	0.45799
0:04:35.294097	0.45487
0:04:35.805968	0.45018
0:04:36.315652	0.45487
0:04:36.827604	0.45487
0:04:37.338051	0.4533
0:04:37.851716	0.45643
0:04:38.362626	0.45487
0:04:38.872097	0.45487
0:04:39.386799	0.43923
0:04:39.899070	0.45799
0:04:40.410462	0.45487
0:04:40.919552	0.45174
0:04:41.429859	0.45487
0:04:41.943136	0.45643
0:04:42.455586	0.45643
0:04:42.968184	0.45643
0:04:43.477306	0.45174
0:04:43.987303	0.45487
0:04:44.496028	0.45487
0:04:45.005922	0.45174
0:04:45.519914	0.4533
0:04:46.115189	0.45487
0:04:46.625598	0.45018
0:04:47.135036	0.45487
0:04:47.648850	0.45487
0:04:48.158951	0.4533
0:04:48.668944	0.44236
0:04:49.181494	0.45643
0:04:49.688147	0.45487
0:04:50.195333	0.45955
0:04:50.704503	0.4533
0:04:51.293559	-1.09105
0:04:51.802697	0.70496
0:04:52.310475	-0.72997
0:04:52.823446	5.20047
0:04:53.368413	-0.77843
0:04:53.956592	0.65494
0:04:54.625237	5.18015
0:04:55.165730	-1.20047
0:04:55.707775	0.78156
0:04:56.251376	3.70926
0:04:56.765503	-1.20047
