Real time	Capacitance

0:00:01.995606	2.70018
0:00:02.228082	2.70018
0:00:02.438163	2.70018
0:00:02.644752	2.70018
0:00:02.849640	2.70018
0:00:03.055644	2.70018
0:00:03.268311	2.70018
0:00:03.473760	2.70018
0:00:03.781204	2.70018
0:00:03.981803	2.70018
0:00:04.182167	2.70018
0:00:04.383503	2.70018
0:00:04.584228	2.70018
0:00:04.785526	2.70018
0:00:04.987519	2.70018
0:00:05.196396	2.70018
0:00:05.411933	2.70018
0:00:05.614117	2.70018
0:00:05.823048	2.70018
0:00:06.035940	2.70018
0:00:06.244836	2.70018
0:00:06.453727	2.70018
0:00:06.662603	2.70018
0:00:06.871494	2.70018
0:00:07.080415	2.70018
0:00:07.289357	2.70018
0:00:07.498148	2.70018
0:00:07.707064	2.70018
0:00:07.915949	2.70018
0:00:08.124836	2.70018
0:00:08.333739	2.70018
0:00:08.542641	2.70018
0:00:08.751509	2.70018
0:00:08.960353	2.70018
0:00:09.169290	2.70018
0:00:09.378144	2.70018
0:00:09.587044	2.70018
0:00:09.795972	2.70018
0:00:10.004815	2.70018
0:00:10.217709	2.70018
0:00:10.426644	2.70018
0:00:10.635487	2.70018
0:00:10.844383	2.70018
0:00:11.053349	2.70018
0:00:11.262174	2.70018
0:00:11.471053	2.70018
0:00:11.679934	2.70018
0:00:11.888841	2.70018
0:00:12.097730	2.70018
0:00:12.306689	2.70018
0:00:12.515523	2.70018
0:00:12.724391	2.70018
0:00:12.933261	2.70018
0:00:13.142185	2.70018
0:00:13.351089	2.70018
0:00:13.559926	2.70018
0:00:13.768839	2.70018
0:00:13.977738	2.70018
0:00:14.190641	2.70018
0:00:14.399498	2.70018
0:00:14.608391	2.70018
0:00:14.817302	2.70018
0:00:15.026172	2.70018
0:00:15.235063	2.70018
0:00:15.443961	2.70018
0:00:15.652824	2.70018
0:00:15.861707	2.70018
0:00:16.070657	2.70018
0:00:16.279529	2.70018
0:00:16.488528	0.36108
0:00:16.701328	0.36108
0:00:16.910244	0.36108
0:00:17.119147	0.36108
0:00:17.376462	0.39703
0:00:17.581304	0.39859
0:00:17.784585	0.39859
0:00:17.992337	0.39859
0:00:18.198224	0.39703
0:00:18.402269	0.40016
0:00:18.605508	0.40016
0:00:18.808479	0.40016
0:00:19.041283	0.39859
0:00:19.266946	0.39859
0:00:19.493341	0.40172
0:00:19.698044	0.40172
0:00:19.907960	0.40016
