Real time 	Temp_Tip 	Temp_Ceramic 	temp_Flange 	
14:24:31,20.73078,20.35919,25.39609
14:24:32,20.59565,20.35919,25.42992
14:24:33,20.56187,20.35919,25.49758
14:24:34,20.56187,20.35919,25.49758
14:24:34,20.49431,20.35919,25.53141
14:24:35,20.52809,20.32541,25.49758
14:24:36,20.49431,20.32541,25.53141
14:24:37,20.52809,20.32541,25.49758
14:24:38,20.49431,20.29163,25.49758
14:24:39,20.49431,20.25785,25.49758
14:24:40,20.46053,20.32541,25.49758
14:24:40,20.46053,20.25785,25.49758
14:24:41,20.49431,20.29163,25.46375
14:24:42,20.46053,20.25785,25.49758
14:24:43,20.46053,20.25785,25.49758
14:24:44,20.46053,20.25785,25.46375
14:24:45,20.42675,20.25785,25.59907
14:24:46,20.46053,20.22407,25.70057
14:24:46,20.46053,20.22407,25.7344
14:24:47,20.42675,20.22407,25.70057
14:24:48,20.507824,20.301762,25.53987
14:24:48,20.42675,20.22407,25.7344
14:24:49,20.39297,20.22407,25.7344
