Real time	Capacitance

0:00:00.619625	0.48613
0:00:00.812507	0.48925
0:00:01.003756	0.48456
0:00:01.194370	0.48456
0:00:01.384862	0.48925
0:00:01.574936	0.48613
0:00:01.769425	0.48456
0:00:01.959403	0.483
0:00:02.250743	0.48456
0:00:02.441180	0.48456
0:00:02.632320	0.48769
0:00:02.822544	0.48613
0:00:03.013609	0.48613
0:00:03.204782	0.48769
0:00:03.395121	0.48613
0:00:03.593187	0.48456
0:00:03.788632	0.48456
0:00:03.986552	0.48925
0:00:04.178165	0.48456
0:00:04.370307	0.48769
0:00:04.581894	0.48456
0:00:04.828947	0.48456
0:00:05.065711	0.48769
0:00:05.295216	0.48769
0:00:05.536061	0.48456
0:00:05.728616	0.48613
0:00:05.922627	0.48769
0:00:06.114805	0.48613
0:00:06.309963	0.48769
0:00:06.502529	0.48769
0:00:06.694876	0.48769
0:00:06.886612	0.48769
0:00:07.077907	0.48769
