Real time 	Temp_Tip 	Temp_Ceramic 	temp_Flange 	
14:27:04,19.75121,19.58235,72.9253
14:27:05,19.75121,19.61612,73.30279
14:27:06,19.75121,19.61612,73.71465
14:27:07,19.78499,19.61612,73.95493
14:27:08,19.75121,19.58235,74.33254
14:27:08,19.78499,19.61612,74.74453
14:27:09,19.75121,19.61612,75.22525
14:27:10,19.75121,19.58235,75.80907
14:27:11,19.75121,19.58235,76.63347
14:27:12,19.75121,19.58235,76.94267
14:27:13,19.78499,19.58235,77.11446
14:27:14,19.78499,19.58235,77.28626
14:27:14,19.75121,19.58235,77.49244
14:27:15,19.75121,19.61612,77.66425
14:27:16,19.75121,19.54858,77.87045
14:27:17,19.75121,19.58235,78.1454
14:27:18,19.75121,19.58235,78.386
14:27:19,19.71744,19.58235,78.72974
14:27:20,19.75121,19.54858,79.31418
14:27:21,19.71744,19.58235,79.48609
14:27:21,19.763037,19.5908,76.5602
14:27:21,19.71744,19.54858,79.62363
14:27:22,19.75121,19.58235,79.72679
14:27:23,19.71744,19.54858,79.79556
14:27:24,19.68367,19.54858,79.93311
14:27:25,19.71744,19.51481,80.07067
14:27:26,19.71744,19.54858,80.10506
14:27:27,19.68367,19.51481,80.89613
14:27:27,19.75121,19.54858,80.86173
14:27:28,19.71744,19.54858,81.06813
14:27:29,19.71744,19.54858,81.34334
14:27:30,19.71744,19.54858,81.44655
14:27:31,19.68367,19.54858,81.51536
14:27:32,19.68367,19.54858,82.13471
14:27:33,19.68367,19.51481,82.27236
14:27:33,19.71744,19.54858,105.23675
14:27:34,19.68367,19.51481,116.27527
14:27:35,19.68367,19.51481,116.34481
14:27:36,19.71744,19.51481,116.51867
14:27:37,19.68367,19.51481,116.51867
14:27:38,19.68367,19.54858,116.65777
14:27:38,19.705618,19.55196,91.51216
14:27:39,19.71744,19.54858,116.65777
14:27:39,19.68367,19.51481,116.7621
14:27:40,19.71744,19.51481,116.79687
14:27:41,19.71744,19.51481,116.7621
14:27:42,19.71744,19.51481,119.85864
14:27:43,19.71744,19.51481,59.15902
14:27:44,19.75121,19.51481,59.0565
14:27:45,19.71744,19.51481,59.09067
14:27:45,19.71744,19.51481,59.09067
14:27:46,19.71744,19.51481,59.09067
14:27:47,19.75121,19.54858,59.09067
14:27:48,19.75121,19.51481,59.0565
14:27:49,19.71744,19.51481,59.09067
14:27:50,19.71744,19.54858,59.09067
14:27:51,19.75121,19.51481,59.12485
14:27:51,19.75121,19.54858,59.12485
14:27:52,19.75121,19.54858,59.15902
14:27:53,19.78499,19.51481,59.15902
14:27:54,19.75121,19.51481,59.15902
14:27:55,19.78499,19.51481,59.15902
14:27:55,19.73433,19.523252,82.4788
14:27:56,19.78499,19.51481,59.19319
14:27:57,19.78499,19.54858,59.12485
14:27:57,19.78499,19.51481,59.15902
14:27:58,19.75121,19.51481,59.19319
14:27:59,19.78499,19.48104,59.19319
14:28:00,19.75121,19.51481,59.19319
14:28:01,19.78499,19.51481,59.15902
14:28:02,19.78499,19.51481,59.12485
14:28:03,19.78499,19.51481,59.19319
14:28:03,19.78499,19.54858,59.19319
14:28:04,19.78499,19.51481,59.29572
14:28:05,19.78499,19.54858,59.22737
14:28:06,19.78499,19.54858,59.22737
14:28:07,19.78499,19.51481,59.22737
14:28:08,19.78499,19.54858,59.22737
14:28:09,19.78499,19.54858,59.22737
14:28:09,19.78499,19.51481,59.19319
14:28:10,19.78499,19.54858,59.26154
14:28:11,19.81876,19.54858,59.22737
14:28:12,19.81876,19.54858,59.19319
14:28:12,19.786676,19.535074,59.20345
14:28:13,19.78499,19.51481,59.22737
14:28:14,19.81876,19.54858,59.26154
14:28:15,19.78499,19.54858,59.29572
14:28:15,19.78499,19.54858,59.29572
14:28:16,19.78499,19.54858,59.29572
14:28:17,19.81876,19.54858,59.29572
14:28:18,19.81876,19.51481,59.29572
14:28:19,19.81876,19.51481,59.26154
14:28:20,19.81876,19.51481,59.26154
14:28:21,19.81876,19.54858,59.26154
14:28:21,19.78499,19.54858,59.22737
14:28:22,19.78499,19.54858,59.22737
14:28:23,19.85254,19.58235,59.22737
14:28:24,19.78499,19.51481,59.22737
14:28:25,19.85254,19.51481,59.22737
14:28:26,19.81876,19.54858,59.19319
14:28:27,19.81876,19.54858,59.19319
14:28:27,19.81876,19.54858,59.22737
14:28:28,19.81876,19.51481,59.19319
14:28:29,19.81876,19.54858,59.22737
14:28:30,19.827206,19.55196,59.249584
14:28:30,19.81876,19.58235,59.22737
14:28:31,19.81876,19.58235,59.26154
14:28:32,19.85254,19.54858,59.22737
14:28:33,19.81876,19.58235,59.22737
14:28:33,19.81876,19.54858,59.19319
14:28:34,19.81876,19.58235,58.71479
14:28:35,19.81876,19.54858,57.929
14:28:36,19.78499,19.54858,57.45078
14:28:37,19.81876,19.54858,57.34831
14:28:38,19.81876,19.58235,57.34831
14:28:39,19.81876,19.51481,57.72404
14:28:39,19.78499,19.54858,58.06564
14:28:40,19.81876,19.54858,57.99732
14:28:41,19.81876,19.54858,57.7582
14:28:42,19.81876,19.54858,57.79236
14:28:43,19.78499,19.54858,57.86068
14:28:44,19.81876,19.54858,57.79236
14:28:45,19.78499,19.54858,57.89484
14:28:45,19.78499,19.54858,58.06564
14:28:46,19.78499,19.54858,58.2023
14:28:47,19.810316,19.548582,58.1904
14:28:47,19.78499,19.54858,58.09981
14:28:48,19.75121,19.54858,57.929
14:28:49,19.78499,19.54858,57.96316
14:28:50,19.75121,19.54858,60.45787
14:28:51,19.75121,19.54858,60.76557
14:28:51,19.78499,19.54858,60.93652
14:28:52,19.75121,19.54858,60.83395
14:28:53,19.75121,19.54858,61.17587
14:28:54,19.75121,19.51481,61.27846
14:28:55,19.75121,19.54858,61.38104
14:28:56,19.71744,19.54858,61.48363
14:28:57,19.75121,19.54858,61.41524
14:28:57,19.75121,19.54858,61.38104
14:28:58,19.71744,19.51481,61.44944
14:28:59,19.68367,19.51481,61.62043
14:29:00,19.71744,19.51481,61.79143
14:29:01,19.68367,19.51481,61.92823
