0:00:01.422713	4.03439
0:00:01.541365	2.93083
0:00:01.663855	2.93083
0:00:01.782861	-1.17859
0:00:01.901737	2.00547
0:00:02.020494	4.50332
0:00:02.143419	4.50332
0:00:02.262199	4.50332
0:00:02.380940	0.44236
0:00:02.503674	5.20047
0:00:02.622609	5.20047
0:00:02.741422	5.20047
0:00:02.864035	2.25244
0:00:02.983282	4.49863
0:00:03.101798	4.49863
0:00:03.224450	4.49863
0:00:03.343378	-1.20047
0:00:03.462088	-1.20047
0:00:03.584746	0.34857
0:00:03.703819	0.34857
0:00:03.822610	1.91481
0:00:03.945185	1.92106
0:00:04.064241	1.91794
0:00:04.183043	1.92419
0:00:04.301821	1.92106
0:00:04.424717	1.92575
0:00:04.543519	1.92575
0:00:04.662243	1.92575
0:00:04.785114	1.92575
0:00:04.903886	1.92263
0:00:05.022663	1.91637
0:00:05.145540	1.91637
0:00:05.264340	1.91637
0:00:05.383111	1.91637
0:00:05.505835	1.91481
0:00:05.624800	1.91481
0:00:05.743536	1.91325
0:00:05.866235	1.9195
0:00:05.985193	1.91325
0:00:06.103992	1.91794
0:00:06.226608	1.91794
0:00:06.345669	1.91637
0:00:06.464377	1.91481
0:00:06.587034	1.91637
0:00:06.706136	1.92106
0:00:06.824813	1.91794
0:00:06.947419	1.91637
0:00:07.066504	1.91794
0:00:07.185242	1.91794
0:00:07.307804	1.91168
0:00:07.426915	1.91637
0:00:07.545670	1.91481
0:00:07.668197	1.91481
0:00:07.787323	1.92106
0:00:07.906189	1.92732
0:00:08.028579	1.93357
0:00:08.147748	1.93513
0:00:08.266544	1.93669
0:00:08.385342	1.93669
0:00:08.508190	1.87417
0:00:08.626969	1.8773
0:00:08.745733	1.8773
0:00:08.868610	1.86635
0:00:08.987381	1.85541
0:00:09.106215	1.8773
0:00:09.228917	1.88667
0:00:09.347827	1.89449
0:00:09.466685	1.89918
0:00:09.589420	1.89605
0:00:09.708244	1.89605
0:00:09.827042	1.89762
0:00:09.949699	1.89762
0:00:10.068707	1.88824
0:00:10.187466	1.89605
0:00:10.310133	1.89449
0:00:10.429109	1.89136
0:00:10.547880	1.89918
0:00:10.670519	1.89605
0:00:10.789529	1.90387
0:00:10.908371	1.90856
0:00:11.030861	1.90543
0:00:11.150007	1.90387
0:00:11.268739	1.90231
0:00:11.391236	1.90543
0:00:11.510398	1.90231
0:00:11.629157	1.89605
0:00:11.747953	1.90231
0:00:11.870822	1.90543
0:00:11.989616	1.90231
0:00:12.108405	1.89918
0:00:12.231250	1.90074
0:00:12.350047	1.89918
0:00:12.468811	1.90231
0:00:12.591556	1.90074
0:00:12.710486	1.90074
0:00:12.829221	1.90074
0:00:12.951929	1.90543
0:00:13.070884	1.90387
0:00:13.189676	1.90231
0:00:13.312323	1.90231
0:00:13.431330	1.90699
0:00:13.550119	1.90231
0:00:13.672705	1.90856
0:00:13.791763	1.90387
0:00:13.910541	1.90387
0:00:14.033060	1.90074
0:00:14.152179	1.90231
0:00:14.270968	1.90543
0:00:14.393473	1.90231
0:00:14.512607	1.89918
0:00:14.631376	1.90231
0:00:14.753839	1.90387
0:00:14.872718	1.90387
0:00:14.991637	1.90387
0:00:15.110643	1.90387
0:00:15.229433	1.90387
0:00:15.348150	1.90387
0:00:15.466914	1.90387
0:00:15.585685	1.90387
0:00:15.704497	1.90387
0:00:15.823254	1.90387
0:00:15.942097	1.90387
0:00:16.064567	1.90387
0:00:16.183469	1.90387
0:00:16.302375	1.90387
0:00:16.421243	1.89136
0:00:16.540058	1.90074
0:00:16.662719	1.90543
0:00:16.781667	1.90543
0:00:16.900455	1.90231
0:00:17.023134	1.90387
0:00:17.142111	1.90387
0:00:17.260881	1.90231
0:00:17.383526	1.90231
0:00:17.502534	1.90387
0:00:17.621372	1.90231
0:00:17.743882	1.90231
0:00:17.862934	1.90387
0:00:17.981716	1.90074
0:00:18.104283	1.90074
0:00:18.223391	1.90231
0:00:18.342223	1.90231
0:00:18.464653	1.90387
0:00:18.583823	1.90231
0:00:18.702575	1.90387
0:00:18.821379	1.90231
0:00:18.944247	1.90231
0:00:19.063001	1.90231
0:00:19.181810	1.90231
0:00:19.304673	1.90699
0:00:19.423450	1.90699
0:00:19.542248	1.90074
0:00:19.664973	1.90543
0:00:19.783877	1.90387
0:00:19.902655	1.90074
0:00:20.025351	1.90543
0:00:20.144380	1.90231
0:00:20.263072	1.90231
0:00:20.381859	1.90231
0:00:20.500665	1.90231
0:00:20.619451	1.90231
0:00:20.741896	1.90231
0:00:20.860764	1.90231
0:00:20.979658	1.90231
0:00:21.098629	1.90231
0:00:21.217408	1.90231
0:00:21.336318	1.90231
0:00:21.454953	1.90231
0:00:21.573735	1.90231
0:00:21.692495	1.90231
0:00:21.811292	1.90231
0:00:21.930114	1.90231
0:00:22.052613	1.90231
0:00:22.171502	1.90231
0:00:22.290515	1.75068
0:00:22.409311	1.90231
0:00:22.531914	1.90231
0:00:22.650956	1.90074
0:00:22.769697	1.90387
0:00:22.892251	1.90231
0:00:23.011416	1.90543
0:00:23.130153	1.90387
0:00:23.252635	1.90074
0:00:23.371793	1.90387
0:00:23.490560	1.90074
0:00:23.613034	1.89762
0:00:23.732218	1.90231
0:00:23.850999	1.90074
0:00:23.969757	1.90074
0:00:24.092678	1.90543
0:00:24.211430	1.90387
0:00:24.330215	1.90543
0:00:24.452958	1.90543
0:00:24.571842	1.90231
0:00:24.690616	1.90231
0:00:24.813349	1.89762
0:00:24.932320	1.90543
0:00:25.051038	1.89762
0:00:25.173715	1.90856
0:00:25.292725	1.90856
0:00:25.411491	1.90387
0:00:25.534155	1.90543
0:00:25.653277	1.90231
0:00:25.771903	1.90231
0:00:25.894483	1.90231
0:00:26.013546	1.90231
0:00:26.132364	1.89918
0:00:26.254873	1.90231
0:00:26.373975	1.90231
0:00:26.492766	1.90231
0:00:26.615246	1.90231
0:00:26.734442	1.90231
0:00:26.853194	1.90231
0:00:26.971961	1.89293
0:00:27.094843	1.87104
0:00:27.213620	1.85072
0:00:27.332459	1.86323
0:00:27.455165	1.88042
0:00:27.574066	1.82415
0:00:27.692829	1.82102
0:00:27.815576	1.81633
0:00:27.934531	1.71317
0:00:28.053265	1.68347
0:00:28.175922	1.66628
0:00:28.294986	1.70066
0:00:28.413795	1.6866
0:00:28.536304	1.79289
0:00:28.655339	1.85072
0:00:28.774137	1.86948
0:00:28.896715	1.8601
0:00:29.015873	1.8773
0:00:29.134570	1.86635
0:00:29.257095	1.87573
0:00:29.376214	1.8773
0:00:29.495013	1.87573
0:00:29.617536	1.88355
0:00:29.736690	1.89762
0:00:29.855412	1.88042
0:00:29.977889	1.87886
0:00:30.097043	1.88511
0:00:30.215867	1.89762
0:00:30.334624	1.89605
0:00:30.457492	1.90074
0:00:30.576322	1.89293
0:00:30.695043	1.90231
0:00:30.817785	1.90387
0:00:30.936697	1.90074
0:00:31.055467	1.90074
0:00:31.178227	1.90074
0:00:31.297129	1.89136
0:00:31.415943	1.89136
0:00:31.538572	1.8773
0:00:31.657545	1.87573
0:00:31.776323	1.85854
0:00:31.899026	1.80852
0:00:32.018034	2.74951
0:00:32.136811	1.80852
0:00:32.259313	1.80383
0:00:32.378377	-1.13794
0:00:32.497208	2.20868
0:00:32.619675	2.20868
0:00:32.738847	2.20868
0:00:32.901797	-0.31262
0:00:33.004063	-0.31262
0:00:33.106698	5.20047
0:00:33.218047	5.20047
0:00:33.336855	5.20047
0:00:33.459591	3.55764
0:00:33.578577	1.12857
0:00:33.697380	5.20047
0:00:33.819959	5.19891
0:00:33.938855	-1.1864
0:00:34.057569	-1.20047
0:00:34.180256	-1.20047
0:00:34.299340	0.29386
0:00:34.418192	1.86479
0:00:34.540568	1.87886
0:00:34.659754	1.88824
0:00:34.778586	1.90231
0:00:34.897359	1.90074
0:00:35.020191	1.90074
0:00:35.138995	1.90074
0:00:35.257741	1.90387
0:00:35.380511	1.90387
0:00:35.499443	1.90074
0:00:35.618188	1.91012
0:00:35.740885	1.91012
0:00:35.859827	1.91012
0:00:35.978669	1.91012
0:00:36.101311	1.91012
0:00:36.220261	1.89449
0:00:36.339025	1.90699
0:00:36.461674	1.89918
0:00:36.580679	1.90074
0:00:36.699459	1.89918
0:00:36.822111	1.91637
0:00:36.941099	1.90387
0:00:37.059939	1.90074
0:00:37.182465	1.90231
0:00:37.301544	1.90387
0:00:37.420341	1.90074
0:00:37.542807	1.90387
0:00:37.662058	1.90543
0:00:37.780746	1.90387
0:00:37.899546	1.89136
0:00:38.022425	1.90231
0:00:38.141204	1.90231
0:00:38.259949	1.90856
0:00:38.382844	1.90074
0:00:38.501591	1.90074
0:00:38.620388	1.90231
0:00:38.743127	1.86792
0:00:38.862048	1.85229
0:00:38.980824	1.85229
0:00:39.103542	1.85229
0:00:39.222506	1.86635
0:00:39.341259	1.85854
0:00:39.463914	1.82102
0:00:39.582891	1.80539
0:00:39.701663	5.20047
0:00:39.824283	5.20047
0:00:39.943221	-1.20047
0:00:40.061979	-1.20047
0:00:40.180771	-1.20047
0:00:40.303655	-1.20047
0:00:40.422454	-1.20047
0:00:40.541204	-1.20047
0:00:40.663767	-1.20047
0:00:40.782852	-1.20047
0:00:40.901717	-1.20047
0:00:41.020481	-0.2798
0:00:41.143232	1.28019
0:00:41.262075	-1.20047
0:00:41.380875	-1.20047
0:00:41.503514	4.99414
0:00:41.622595	3.55764
0:00:41.741351	-1.20047
0:00:41.860041	-1.20047
0:00:41.982836	-1.20047
0:00:42.101802	4.93318
0:00:42.220619	5.20047
0:00:42.343353	5.19891
0:00:42.462197	-1.20047
0:00:42.581010	5.19109
0:00:42.703575	5.20047
0:00:42.822735	5.20047
0:00:42.941458	5.16764
0:00:43.063921	-1.13951
0:00:43.182968	-1.20047
0:00:43.301819	-1.20047
0:00:43.420595	-1.20047
0:00:43.543204	-1.20047
0:00:43.662279	-0.29074
0:00:43.781057	1.26143
0:00:43.903654	1.31145
0:00:44.022752	1.31614
0:00:44.141514	1.33177
0:00:44.264016	1.33802
0:00:44.383134	1.34428
0:00:44.501915	1.34428
0:00:44.624401	1.35365
0:00:44.743569	1.34271
0:00:44.862357	1.33177
0:00:44.981140	1.33646
0:00:45.104014	1.34115
0:00:45.222838	1.33959
0:00:45.341570	1.3349
0:00:45.464342	1.3052
