0:00:01.411456,1.05666
0:00:02.431671,1.05666
0:00:03.451058,1.16139
0:00:04.470885,1.16295
0:00:05.532258,1.16139
0:00:06.593854,1.15983
0:00:07.656595,1.15983
0:00:08.726987,1.15826
0:00:09.727444,1.16452
0:00:10.727143,1.16452
0:00:11.726957,1.16452
0:00:12.727165,1.16139
0:00:13.727520,1.15826
0:00:14.727667,1.1567
0:00:15.727716,1.1567
0:00:16.727502,1.15826
0:00:17.727087,1.15983
0:00:18.745358,1.16452
0:00:19.764568,1.15826
0:00:20.784410,1.1567
0:00:21.804212,1.1567
0:00:22.824066,1.15358
0:00:23.843930,1.15358
0:00:24.863791,1.15358
0:00:25.883661,1.15514
0:00:26.903468,1.15514
0:00:27.923325,1.15826
0:00:28.943160,1.16921
0:00:29.963007,1.16452
0:00:30.982862,1.15514
0:00:32.044761,1.1567
0:00:33.106736,1.1567
0:00:34.169600,1.15826
0:00:35.227692,1.16139
0:00:36.227831,1.16139
0:00:37.227173,1.15358
0:00:38.228017,5.20047
0:00:39.227561,5.20047
0:00:40.227531,5.20047
0:00:41.227585,5.20047
0:00:42.227779,5.20047
0:00:43.227839,5.20047
0:00:44.240892,5.20047
0:00:45.261098,5.20047
0:00:46.280512,5.20047
0:00:47.300345,5.20047
0:00:48.320176,5.20047
0:00:49.340035,5.20047
0:00:50.360226,5.20047
0:00:51.379861,3.52481
0:00:52.391448,-1.20047
0:00:53.415407,5.20047
0:00:54.435257,5.20047
0:00:55.455568,5.20047
0:00:56.529315,-1.20047
0:00:57.591215,-1.20047
0:00:58.656945,5.20047
0:00:59.718575,5.20047
0:01:00.728095,5.20047
0:01:01.727345,5.20047
0:01:02.727753,5.20047
0:01:03.727228,5.20047
0:01:04.727826,5.20047
0:01:05.727221,5.20047
0:01:06.728181,5.20047
0:01:07.727827,5.20047
0:01:08.727689,5.20047
0:01:09.732915,5.20047
0:01:10.752770,5.20047
0:01:11.772653,5.20047
0:01:12.788349,-1.20047
0:01:13.808201,-1.20047
0:01:14.828025,-1.20047
0:01:15.847867,-1.20047
0:01:16.867702,-1.20047
0:01:17.883542,-1.20047
0:01:18.903354,-1.20047
0:01:19.923235,-1.20047
0:01:20.943085,-1.20047
0:01:21.962892,-1.20047
0:01:22.982791,-1.20047
0:01:24.043948,-1.20047
0:01:25.105834,-1.20047
0:01:26.167494,-1.20047
0:01:27.227820,-1.20047
0:01:28.226925,-1.20047
0:01:29.227693,-1.15358
0:01:30.227116,-0.00938
0:01:31.226925,1.15514
0:01:32.227695,1.31458
0:01:33.226999,1.15201
0:01:34.227165,5.20047
0:01:35.227100,5.20047
0:01:36.244852,5.20047
0:01:37.264638,5.20047
0:01:38.284829,5.20047
0:01:39.300321,5.20047
0:01:40.320184,5.20047
0:01:41.340004,5.20047
0:01:42.359861,5.20047
0:01:43.376023,-1.20047
0:01:44.395443,-1.20047
0:01:45.415280,-1.20047
0:01:46.435116,-1.20047
0:01:47.454956,-1.20047
0:01:48.475356,-1.20047
0:01:49.551527,-1.20047
0:01:50.613369,-1.20047
0:01:51.675736,-0.40485
0:01:52.727451,1.27081
0:01:53.728702,5.20047
0:01:54.727249,5.20047
0:01:55.727368,-1.20047
0:01:56.726568,-0.3939
0:01:57.727572,1.15983
0:01:58.727773,1.14263
0:01:59.728136,1.16295
0:02:00.727263,1.16139
0:02:01.736953,1.16139
0:02:02.752658,1.16139
0:02:03.772520,1.15358
0:02:04.792402,1.15826
0:02:05.812232,1.15826
0:02:06.832072,1.15826
0:02:07.851911,1.15983
0:02:08.871766,1.16139
0:02:09.891605,1.16295
0:02:10.911469,1.16295
0:02:11.931277,1.15201
0:02:12.951114,5.1145
0:02:13.970973,5.20047
0:02:15.033593,5.20047
0:02:16.106551,1.49746
0:02:17.168660,4.96288
0:02:18.227230,5.20047
0:02:19.227196,5.20047
0:02:20.228324,-1.16921
0:02:21.226538,0.14068
0:02:22.227690,4.77218
0:02:23.226845,5.20047
0:02:24.226931,-1.13638
0:02:25.227054,-1.20047
0:02:26.228032,-1.20047
0:02:27.227181,-1.20047
0:02:28.244756,-0.3939
0:02:29.268623,1.1567
0:02:30.288476,1.15983
0:02:31.308700,1.16295
0:02:32.328164,1.15983
0:02:33.348016,1.16295
0:02:34.367857,1.15983
0:02:35.383693,1.15983
0:02:36.406166,1.16295
0:02:37.423445,1.15983
0:02:38.443214,1.16295
0:02:39.463063,1.16139
0:02:40.483004,1.15826
0:02:41.545277,1.16295
