Real time,temp_Tip,temp_Ceramic,temp_Flange
15:02:04,21.474092337452706,-241.46563168146145,-241.55318487707933
15:02:05,21.406511879490917,-241.49481696943357,-241.58236749662143
15:02:06,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:07,21.372722159863137,-241.46563168146145,-241.58236749662143
15:02:08,21.372722159863137,-241.46563168146145,-241.58236749662143
15:02:08,21.372722159863137,-241.46563168146145,-241.61154922655533
15:02:09,21.406511879490917,-241.46563168146145,-241.55318487707933
15:02:10,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:11,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:12,21.406511879490917,-241.43644550414413,-241.58236749662143
15:02:13,21.406511879490917,-241.46563168146145,-241.61154922655533
15:02:14,21.406511879490917,-241.46563168146145,-241.61154922655533
15:02:14,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:15,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:16,21.44030193868369,-241.46563168146145,-241.61154922655533
15:02:17,21.406511879490917,-241.46563168146145,-241.61154922655533
15:02:18,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:19,21.44030193868369,-241.46563168146145,-241.58236749662143
15:02:20,21.44030193868369,-241.49481696943357,-241.61154922655533
15:02:20,21.474092337452706,-241.46563168146145,-241.61154922655533
15:02:21,21.413273,-241.47005,-241.58818,10
15:02:21,21.406511879490917,-241.46563168146145,-241.58236749662143
15:02:22,21.474092337452706,-241.46563168146145,-241.58236749662143
15:02:23,21.474092337452706,-241.46563168146145,-241.58236749662143
15:02:24,21.474092337452706,-241.46563168146145,-241.58236749662143
15:02:25,21.474092337452706,-241.46563168146145,-241.58236749662143
15:02:25,21.44030193868369,-241.46563168146145,-241.61154922655533
15:02:26,21.474092337452706,-241.43644550414413,-241.58236749662143
15:02:27,21.50788307580774,-241.46563168146145,-241.58236749662143
15:02:28,21.50788307580774,-241.46563168146145,-241.58236749662143
15:02:29,21.50788307580774,-241.46563168146145,-241.58236749662143
15:02:30,21.474092337452706,-241.43644550414413,-241.61154922655533
15:02:31,21.50788307580774,-241.46563168146145,-241.58236749662143
15:02:31,21.50788307580774,-241.43644550414413,-241.61154922655533
15:02:32,21.5416741537593,-241.43644550414413,-241.58236749662143
15:02:33,21.5416741537593,-241.43644550414413,-241.58236749662143
15:02:34,21.5416741537593,-241.46563168146145,-241.58236749662143
15:02:35,21.5416741537593,-241.49481696943357,-241.58236749662143
15:02:36,21.5416741537593,-241.46563168146145,-241.61154922655533
15:02:36,21.57546557131715,-241.43644550414413,-241.61154922655533
15:02:37,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:38,21.511265,-241.45105,-241.5853,10
15:02:38,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:39,21.609257328492173,-241.46563168146145,-241.58236749662143
15:02:40,21.57546557131715,-241.46563168146145,-241.58236749662143
15:02:41,21.609257328492173,-241.43644550414413,-241.58236749662143
15:02:41,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:42,21.5416741537593,-241.46563168146145,-241.58236749662143
15:02:43,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:44,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:45,21.609257328492173,-241.43644550414413,-241.58236749662143
15:02:46,21.57546557131715,-241.43644550414413,-241.58236749662143
15:02:47,21.57546557131715,-237.98625113645954,-241.55318487707933
15:02:47,21.64304942529414,-240.12214812352659,-241.58236749662143
15:02:48,21.57546557131715,21.474092337452706,-241.58236749662143
15:02:49,21.57546557131715,21.50788307580774,-241.58236749662143
15:02:50,21.57546557131715,21.50788307580774,-241.58236749662143
15:02:51,21.609257328492173,21.50788307580774,-241.58236749662143
15:02:52,21.57546557131715,21.5416741537593,-241.58236749662143
15:02:52,21.57546557131715,21.5416741537593,-241.58236749662143
15:02:53,21.609257328492173,21.5416741537593,-241.58236749662143
15:02:54,21.609257328492173,21.5416741537593,-241.58236749662143
15:02:55,21.590672,-123.046005,-241.58821,10
15:02:55,21.609257328492173,21.5416741537593,-241.61154922655533
15:02:56,21.609257328492173,21.5416741537593,-241.58236749662143
15:02:57,21.609257328492173,21.5416741537593,-241.58236749662143
15:02:58,21.609257328492173,21.5416741537593,-241.61154922655533
15:02:58,21.609257328492173,21.50788307580774,-241.58236749662143
15:02:59,21.609257328492173,21.5416741537593,-241.58236749662143
15:03:00,21.57546557131715,21.50788307580774,-241.58236749662143
15:03:01,21.5416741537593,21.5416741537593,-241.58236749662143
15:03:02,21.57546557131715,21.5416741537593,-241.58236749662143
15:03:03,21.609257328492173,21.57546557131715,-241.58236749662143
15:03:03,21.609257328492173,21.57546557131715,-241.58236749662143
15:03:04,21.57546557131715,21.50788307580774,-241.58236749662143
15:03:05,21.609257328492173,21.5416741537593,-241.61154922655533
15:03:06,21.609257328492173,21.5416741537593,-241.58236749662143
15:03:07,21.609257328492173,21.57546557131715,-241.55318487707933
15:03:08,21.57546557131715,21.5416741537593,-241.61154922655533
15:03:08,21.609257328492173,21.5416741537593,-241.58236749662143
15:03:09,21.57546557131715,21.57546557131715,-241.58236749662143
15:03:10,21.5416741537593,21.5416741537593,-241.58236749662143
15:03:11,21.57546557131715,21.50788307580774,-241.58236749662143
15:03:11,21.595741,21.546743,-241.58675,10
15:03:12,21.57546557131715,21.5416741537593,-241.58236749662143
15:03:13,21.609257328492173,21.609257328492173,-241.58236749662143
15:03:13,21.609257328492173,21.57546557131715,-241.58236749662143
15:03:14,21.64304942529414,21.5416741537593,-241.58236749662143
15:03:15,21.57546557131715,21.5416741537593,-241.58236749662143
15:03:16,21.57546557131715,21.5416741537593,-241.58236749662143
15:03:17,21.57546557131715,21.57546557131715,-241.58236749662143
15:03:18,21.57546557131715,21.57546557131715,-241.61154922655533
15:03:19,21.57546557131715,21.57546557131715,-241.58236749662143
15:03:19,21.57546557131715,21.57546557131715,-241.58236749662143
