Real time,temp_Tip,temp_Ceramic,temp_Flange
13:55:54,14.486705012944837,14.891375228106504,14.823926816724976
13:55:55,14.5204256745058,14.823926816724976,14.823926816724976
13:55:56,14.5204256745058,14.823926816724976,14.823926816724976
13:55:57,14.5204256745058,14.790203117407879,14.790203117407879
13:55:57,14.486705012944837,14.756479755660086,14.823926816724976
13:55:58,14.5204256745058,14.790203117407879,14.823926816724976
13:55:59,14.5204256745058,14.722756731471083,14.823926816724976
13:56:00,14.486705012944837,14.722756731471083,14.823926816724976
13:56:01,14.5204256745058,14.756479755660086,14.857650853621138
13:56:02,14.5204256745058,14.722756731471083,14.823926816724976
13:56:03,14.5204256745058,14.756479755660086,14.857650853621138
13:56:03,14.5204256745058,14.756479755660086,14.857650853621138
13:56:04,14.5204256745058,14.756479755660086,14.857650853621138
13:56:05,14.5204256745058,14.756479755660086,14.823926816724976
13:56:06,14.5204256745058,14.722756731471083,14.857650853621138
13:56:07,14.55414667355421,14.756479755660086,14.857650853621138
13:56:08,14.5204256745058,14.756479755660086,14.857650853621138
13:56:09,14.5204256745058,14.722756731471083,14.857650853621138
13:56:09,14.55414667355421,14.722756731471083,14.823926816724976
13:56:10,14.5204256745058,14.722756731471083,14.857650853621138
13:56:11,14.52717,14.764911,14.837418,10
13:56:11,14.5204256745058,14.756479755660086,14.790203117407879
13:56:12,14.55414667355421,14.756479755660086,14.857650853621138
13:56:13,14.55414667355421,14.722756731471083,14.857650853621138
13:56:14,14.55414667355421,14.722756731471083,14.857650853621138
13:56:15,14.55414667355421,14.756479755660086,14.857650853621138
13:56:15,14.55414667355421,14.790203117407879,14.857650853621138
13:56:16,14.5204256745058,14.756479755660086,14.857650853621138
13:56:17,14.5204256745058,14.756479755660086,14.891375228106504
13:56:18,14.55414667355421,14.756479755660086,14.857650853621138
13:56:19,14.5204256745058,14.756479755660086,14.857650853621138
13:56:20,14.55414667355421,14.790203117407879,14.857650853621138
13:56:21,14.55414667355421,14.756479755660086,14.857650853621138
13:56:21,14.55414667355421,14.790203117407879,14.891375228106504
13:56:22,14.55414667355421,14.756479755660086,14.857650853621138
13:56:23,14.5204256745058,14.756479755660086,14.857650853621138
13:56:24,14.58786801010096,14.756479755660086,14.857650853621138
13:56:25,14.55414667355421,14.790203117407879,14.857650853621138
13:56:26,14.58786801010096,14.790203117407879,14.857650853621138
13:56:27,14.58786801010096,14.790203117407879,14.857650853621138
13:56:27,14.621589684155808,14.756479755660086,14.857650853621138
13:56:28,14.547403,14.753107,14.869455,10
13:56:28,14.621589684155808,14.756479755660086,14.891375228106504
13:56:29,14.58786801010096,14.756479755660086,14.891375228106504
13:56:30,14.58786801010096,14.756479755660086,14.857650853621138
13:56:31,14.621589684155808,14.756479755660086,14.891375228106504
13:56:32,14.58786801010096,14.756479755660086,14.891375228106504
13:56:32,14.621589684155808,14.790203117407879,14.857650853621138
13:56:33,14.621589684155808,14.756479755660086,14.891375228106504
13:56:34,14.621589684155808,14.790203117407879,14.891375228106504
13:56:35,14.621589684155808,14.756479755660086,14.857650853621138
13:56:36,14.621589684155808,14.756479755660086,14.891375228106504
13:56:37,14.655311695728894,14.790203117407879,14.857650853621138
13:56:38,14.621589684155808,14.790203117407879,14.857650853621138
13:56:38,14.655311695728894,14.823926816724976,14.891375228106504
13:56:39,14.621589684155808,14.790203117407879,14.891375228106504
13:56:40,14.655311695728894,14.790203117407879,14.857650853621138
13:56:41,14.689034044830732,14.790203117407879,14.857650853621138
13:56:42,14.655311695728894,14.790203117407879,14.891375228106504
13:56:43,14.655311695728894,14.790203117407879,14.891375228106504
13:56:44,14.689034044830732,14.790203117407879,14.891375228106504
13:56:44,14.689034044830732,14.823926816724976,14.891375228106504
13:56:45,14.636763,14.78683,14.876201,10
13:56:45,14.689034044830732,14.823926816724976,14.891375228106504
13:56:46,14.689034044830732,14.823926816724976,14.891375228106504
13:56:47,14.689034044830732,14.823926816724976,14.857650853621138
13:56:48,14.689034044830732,14.823926816724976,14.891375228106504
13:56:49,14.722756731471083,14.790203117407879,14.891375228106504
13:56:50,14.722756731471083,14.790203117407879,14.925099940191213
13:56:50,14.722756731471083,14.823926816724976,14.891375228106504
13:56:51,14.722756731471083,14.823926816724976,14.891375228106504
13:56:52,14.756479755660086,14.857650853621138,14.891375228106504
13:56:53,14.722756731471083,14.823926816724976,14.891375228106504
13:56:54,14.756479755660086,14.823926816724976,14.891375228106504
13:56:55,14.790203117407879,14.823926816724976,14.891375228106504
13:56:56,14.790203117407879,14.857650853621138,14.891375228106504
13:56:56,14.790203117407879,14.857650853621138,14.891375228106504
13:56:57,14.790203117407879,14.857650853621138,14.925099940191213
13:56:58,14.823926816724976,14.857650853621138,14.925099940191213
13:56:59,14.823926816724976,14.857650853621138,14.891375228106504
13:57:00,14.857650853621138,14.857650853621138,14.891375228106504
13:57:01,14.823926816724976,14.891375228106504,14.925099940191213
13:57:01,14.857650853621138,14.857650853621138,14.925099940191213
13:57:02,14.763224,14.844162,14.899808,10
13:57:02,14.857650853621138,14.891375228106504,14.891375228106504
13:57:03,14.823926816724976,14.891375228106504,14.891375228106504
13:57:04,14.823926816724976,14.857650853621138,14.891375228106504
13:57:05,14.857650853621138,14.857650853621138,14.925099940191213
13:57:06,14.857650853621138,14.891375228106504,14.925099940191213
13:57:07,14.857650853621138,14.891375228106504,14.925099940191213
13:57:07,14.891375228106504,14.857650853621138,14.925099940191213
13:57:08,14.857650853621138,14.891375228106504,14.857650853621138
13:57:09,14.891375228106504,14.925099940191213,14.925099940191213
13:57:10,14.891375228106504,14.925099940191213,14.925099940191213
13:57:11,14.891375228106504,14.925099940191213,14.9588249898854
13:57:12,14.857650853621138,14.891375228106504,14.891375228106504
13:57:13,14.925099940191213,14.925099940191213,14.925099940191213
13:57:13,14.891375228106504,14.925099940191213,14.9588249898854
13:57:14,14.925099940191213,14.891375228106504,14.925099940191213
13:57:15,14.9588249898854,14.891375228106504,14.925099940191213
13:57:16,14.925099940191213,14.925099940191213,14.925099940191213
13:57:17,14.925099940191213,14.925099940191213,14.925099940191213
13:57:18,14.9588249898854,14.925099940191213,14.925099940191213
13:57:19,14.925099940191213,14.925099940191213,14.9588249898854
13:57:19,14.886317,14.909925,14.91667,10
13:57:19,14.925099940191213,14.925099940191213,14.925099940191213
13:57:20,14.9588249898854,14.925099940191213,14.925099940191213
13:57:21,14.9588249898854,14.9588249898854,14.925099940191213
13:57:22,14.9588249898854,14.9588249898854,14.9588249898854
13:57:23,14.992550377199581,14.9588249898854,14.925099940191213
13:57:24,14.992550377199581,14.9588249898854,14.925099940191213
13:57:25,14.9588249898854,14.9588249898854,14.9588249898854
13:57:25,14.9588249898854,14.9588249898854,14.925099940191213
13:57:26,14.992550377199581,14.9588249898854,14.925099940191213
13:57:27,14.992550377199581,14.992550377199581,14.925099940191213
13:57:28,14.992550377199581,15.026276102143143,14.9588249898854
13:57:29,15.026276102143143,14.992550377199581,14.925099940191213
13:57:30,15.060002164727349,14.992550377199581,14.925099940191213
13:57:30,15.026276102143143,14.992550377199581,14.925099940191213
13:57:31,15.026276102143143,14.992550377199581,14.9588249898854
13:57:32,15.026276102143143,14.992550377199581,14.9588249898854
13:57:33,14.992550377199581,14.992550377199581,14.9588249898854
13:57:34,15.026276102143143,15.026276102143143,14.925099940191213
13:57:35,15.060002164727349,14.992550377199581,14.9588249898854
13:57:36,15.026276102143143,15.026276102143143,14.925099940191213
13:57:36,15.000981,14.987493,14.9301605,10
13:57:36,15.09372856496121,15.060002164727349,14.9588249898854
13:57:37,15.060002164727349,15.026276102143143,14.9588249898854
13:57:38,15.060002164727349,15.026276102143143,14.9588249898854
13:57:39,15.060002164727349,15.026276102143143,14.9588249898854
13:57:40,15.127455302855244,15.026276102143143,14.9588249898854
