Real time	Capacitance

0:00:00.593747	0.42986
0:00:00.792162	0.42829
0:00:00.990793	0.42986
0:00:01.188590	0.42986
0:00:01.387971	0.42986
0:00:01.586373	0.42986
0:00:01.789636	0.43142
0:00:02.089677	0.42986
0:00:02.390318	0.43298
0:00:02.588717	0.43142
0:00:02.787457	0.42986
0:00:02.986616	0.42986
0:00:03.184931	0.42829
0:00:03.384914	0.42829
0:00:03.583641	0.42986
0:00:03.783301	0.42986
0:00:03.981986	0.43142
0:00:04.181948	0.43142
0:00:04.380903	0.42986
0:00:04.580333	0.42986
0:00:04.779694	0.43298
0:00:04.978694	0.42986
0:00:05.178568	0.42986
0:00:05.379122	0.43142
0:00:05.579526	0.42986
0:00:05.779935	0.43298
0:00:05.980366	0.42986
0:00:06.180674	0.42986
0:00:06.382278	0.43298
0:00:06.585840	0.43142
0:00:06.786325	0.43611
0:00:06.987243	0.42986
0:00:07.186820	0.42986
0:00:07.386516	0.42986
0:00:07.586081	0.42829
0:00:07.785784	0.42986
0:00:07.986185	0.43142
0:00:08.185174	0.42986
0:00:08.385851	0.43142
0:00:08.585264	0.42986
0:00:08.784528	0.42986
0:00:08.985308	0.42986
0:00:09.184894	0.42986
0:00:09.384580	0.42986
0:00:09.584737	0.42986
0:00:09.784082	0.42986
0:00:09.984772	0.43142
0:00:10.185108	0.43298
0:00:10.384992	0.42986
0:00:10.584516	0.42986
0:00:10.784452	0.42986
0:00:10.984379	0.43142
0:00:11.183999	0.42986
0:00:11.383929	0.42986
0:00:11.583529	0.42986
0:00:11.783693	0.42986
0:00:11.982878	0.42986
0:00:12.183051	0.42986
0:00:12.383959	0.42986
0:00:12.583887	0.42986
0:00:12.784896	0.42829
0:00:12.984871	0.42986
0:00:13.184438	0.42829
0:00:13.388552	0.42986
0:00:13.588571	0.42986
0:00:13.788050	0.42986
0:00:13.987197	0.42986
0:00:14.187376	0.42986
0:00:14.387141	0.42986
0:00:14.586305	0.43142
0:00:14.786416	0.42986
0:00:14.986972	0.42986
0:00:15.186583	0.43142
0:00:15.387605	0.42986
0:00:15.587788	0.43298
0:00:15.787835	0.42986
0:00:15.987103	0.42829
0:00:16.187498	0.42986
0:00:16.388136	0.42986
0:00:16.588051	0.42986
0:00:16.788185	0.42986
0:00:16.987512	0.43142
0:00:17.186845	0.43142
0:00:17.387751	0.42986
0:00:17.586911	0.42986
0:00:17.786442	0.42986
0:00:17.985958	0.42986
0:00:18.186384	0.42986
0:00:18.386817	0.43142
0:00:18.585970	0.42986
0:00:18.786672	0.42986
0:00:18.986359	0.42829
0:00:19.185621	0.42986
0:00:19.386189	0.42986
0:00:19.586208	0.43142
0:00:19.786119	0.42986
0:00:19.986835	0.42986
0:00:20.187618	0.42986
0:00:20.387373	0.42986
0:00:20.586824	0.42986
0:00:20.787660	0.43142
0:00:20.987238	0.42829
0:00:21.186556	0.42986
0:00:21.391906	0.42986
0:00:21.591577	0.42986
0:00:21.791029	0.42986
0:00:21.990347	0.42986
0:00:22.190400	0.43142
0:00:22.389809	0.42829
0:00:22.589429	0.43142
0:00:22.789770	0.42986
0:00:22.989219	0.42986
0:00:23.188400	0.42986
0:00:23.389040	0.42986
0:00:23.588612	0.42986
0:00:23.787964	0.42986
0:00:23.987136	0.42829
0:00:24.187433	0.42986
