Real time	Capacitance

0:00:00.598992	0.2626
0:00:00.801343	0.26417
0:00:00.998938	0.26573
0:00:01.225407	0.26104
0:00:01.421404	0.26104
0:00:01.620258	0.26104
0:00:01.818818	0.2626
0:00:02.119575	0.26104
0:00:02.417728	0.2626
0:00:02.611924	0.26417
0:00:02.807418	0.26573
0:00:03.002036	0.26104
0:00:03.202520	0.26104
0:00:03.398930	0.26104
0:00:03.595052	0.2626
0:00:03.790071	0.26104
0:00:03.985314	0.2626
0:00:04.180788	0.26104
0:00:04.375963	0.26104
0:00:04.570354	0.2626
0:00:04.764915	0.2626
0:00:04.959824	0.25948
0:00:05.156828	0.26104
0:00:05.352969	0.2626
0:00:05.548634	0.26104
0:00:05.744335	0.26104
0:00:05.941015	0.25791
0:00:06.138523	0.26104
0:00:06.334566	0.2626
0:00:06.529816	0.26104
0:00:06.725985	0.26104
0:00:06.924577	0.26104
0:00:07.120358	0.26104
0:00:07.317433	0.26417
0:00:07.513175	0.26104
0:00:07.709421	0.2626
0:00:07.905046	0.26104
0:00:08.103986	0.25948
0:00:08.300897	0.26104
0:00:08.497611	0.2626
0:00:08.696393	0.26104
0:00:08.891513	0.2626
0:00:09.091703	0.25948
0:00:09.292116	0.26104
0:00:09.489133	0.2626
0:00:09.685132	0.26104
0:00:09.881310	0.25948
0:00:10.081100	0.26104
0:00:10.276959	0.26104
0:00:10.474051	0.26104
0:00:10.670529	0.26104
0:00:10.866328	0.2626
0:00:11.061929	0.26104
0:00:11.259156	0.26417
0:00:11.455621	0.26104
0:00:11.651647	0.26104
0:00:11.848376	0.2626
0:00:12.044471	0.26104
0:00:12.242148	0.2626
0:00:12.438583	0.25948
0:00:12.634730	0.2626
0:00:12.830719	0.26104
0:00:13.026159	0.26104
0:00:13.225171	0.2626
0:00:13.420847	0.26104
0:00:13.616534	0.2626
0:00:13.816654	0.26104
0:00:14.013280	0.26104
0:00:14.210707	0.26104
0:00:14.406134	0.2626
0:00:14.602853	0.26104
0:00:14.798680	0.25948
0:00:14.994777	0.26417
0:00:15.192301	0.26104
0:00:15.388645	0.2626
0:00:15.585135	0.26104
0:00:15.783422	0.26104
0:00:15.980148	0.26104
0:00:16.177051	0.2626
0:00:16.375283	0.2626
0:00:16.571068	0.26104
0:00:16.767896	0.26104
0:00:16.964355	0.2626
0:00:17.161779	0.26104
0:00:17.358039	0.26417
0:00:17.553663	0.26104
0:00:17.750484	0.25948
0:00:17.946567	0.25948
0:00:18.143855	0.26104
0:00:18.341521	0.26104
0:00:18.538206	0.25635
0:00:18.734802	0.25948
0:00:18.930619	0.26417
0:00:19.127642	0.2626
0:00:19.323943	0.25948
0:00:19.520210	0.2626
0:00:19.717365	0.2626
0:00:19.914613	0.25948
0:00:20.110508	0.26104
0:00:20.308078	0.25948
0:00:20.504472	0.26104
0:00:20.701382	0.26104
0:00:20.897559	0.25948
0:00:21.094425	0.25948
0:00:21.290914	0.26104
0:00:21.487469	0.2626
0:00:21.687773	0.26104
0:00:21.883624	0.26104
0:00:22.079802	0.2626
0:00:22.275988	0.26104
0:00:22.472265	0.26104
0:00:22.668529	0.2626
0:00:22.864379	0.25948
0:00:23.060962	0.26104
0:00:23.258162	0.26104
0:00:23.457466	0.2626
0:00:23.654540	0.25948
0:00:23.853254	0.2626
0:00:24.053350	0.26104
0:00:24.250690	0.2626
0:00:24.446686	0.26104
0:00:24.642725	0.26104
0:00:24.838842	0.26104
0:00:25.036284	0.26104
0:00:25.233383	0.2626
0:00:25.429247	0.25948
0:00:25.625963	0.26104
0:00:25.822191	0.26417
0:00:26.018715	0.26573
0:00:26.216197	0.2626
0:00:26.412370	0.26104
0:00:26.608358	0.26104
0:00:26.804497	0.26104
0:00:27.001978	0.2626
0:00:27.198633	0.2626
0:00:27.394332	0.25791
0:00:27.591201	0.26104
0:00:27.787727	0.25948
0:00:27.984478	0.26417
0:00:28.182650	0.2626
0:00:28.378921	0.26104
0:00:28.575547	0.26104
0:00:28.771870	0.26104
0:00:28.968946	0.26104
0:00:29.165014	0.2626
0:00:29.361114	0.25948
0:00:29.556956	0.26104
0:00:29.753193	0.25635
0:00:29.952582	0.2626
0:00:30.160286	0.26104
0:00:30.380309	0.25948
0:00:30.587643	0.26104
0:00:30.787281	0.25948
0:00:30.989282	0.26104
0:00:31.191571	0.26104
0:00:31.390567	0.26104
0:00:31.594771	0.2626
0:00:31.796576	0.25948
0:00:31.994006	0.26104
0:00:32.204275	0.26104
