Real time	Capacitance

0:00:01.850424	2.27902
0:00:02.053638	2.2837
0:00:02.258468	2.27745
0:00:02.463149	2.28527
0:00:02.667945	2.27589
0:00:02.876892	2.28058
0:00:03.081575	2.27902
0:00:03.286415	2.27433
0:00:03.696095	2.29621
0:00:03.904824	2.27902
0:00:04.109766	2.28214
0:00:04.314417	2.27589
0:00:04.519209	2.28839
0:00:04.724025	2.28214
0:00:04.932847	2.27902
0:00:05.137759	2.2837
0:00:05.342446	2.27589
0:00:05.547251	2.28839
0:00:05.756073	2.27902
0:00:05.960887	2.28058
0:00:06.166282	2.29621
0:00:06.370501	2.28527
0:00:06.575335	2.27745
0:00:06.784123	2.28996
0:00:06.988958	2.28214
0:00:07.193868	2.27902
0:00:07.398606	2.27589
0:00:07.607375	2.28214
0:00:07.812163	2.28214
0:00:08.017001	2.28214
0:00:08.221910	2.27589
0:00:08.426585	2.27745
0:00:08.635422	2.28527
0:00:08.840231	2.28214
0:00:09.045020	2.27589
0:00:09.249928	2.2837
0:00:09.454640	2.29152
0:00:09.663445	2.28214
0:00:09.868269	2.28214
0:00:10.073364	2.27589
0:00:10.277991	2.27745
0:00:10.486696	2.2837
0:00:10.691489	2.29621
0:00:10.896303	2.28214
0:00:11.101110	2.28214
0:00:11.306020	2.31966
0:00:11.514721	2.28214
0:00:11.719562	2.28214
0:00:11.924364	2.28839
0:00:12.129132	2.2837
0:00:12.334136	2.27589
0:00:12.558831	2.28058
0:00:12.759827	2.27745
0:00:12.959498	2.28527
0:00:13.159368	2.27902
0:00:13.366109	2.28996
0:00:13.570803	2.28527
0:00:13.775621	2.27902
0:00:13.980409	2.28839
0:00:14.185232	2.27589
0:00:14.394132	2.28214
0:00:14.598842	2.27589
0:00:14.803665	2.28839
0:00:15.008461	2.2837
0:00:15.213255	2.28058
0:00:15.422196	2.2837
0:00:15.626888	2.28058
0:00:15.831712	2.28058
0:00:16.036538	2.28839
0:00:16.245336	2.28058
0:00:16.450221	2.26495
0:00:16.654926	2.2837
0:00:16.859727	2.27589
0:00:17.064577	2.28058
0:00:17.273370	2.28683
0:00:17.478354	2.28214
0:00:17.682983	2.29465
0:00:17.887785	2.28214
0:00:18.092649	2.28214
0:00:18.301413	2.31497
0:00:18.506324	2.28214
0:00:18.711029	2.28214
0:00:18.915866	2.27276
0:00:19.124681	2.28214
0:00:19.329522	2.28058
0:00:19.534377	2.28683
0:00:19.739085	2.28527
0:00:19.943876	2.2837
0:00:20.152716	2.28683
0:00:20.357511	2.28527
0:00:20.562427	2.28214
0:00:20.767098	2.2837
0:00:20.971918	2.28214
0:00:21.180769	2.28214
0:00:21.385560	2.28527
0:00:21.590452	2.27745
0:00:21.795168	2.27589
0:00:22.003976	2.27902
0:00:22.208827	2.28214
0:00:22.413579	2.27433
0:00:22.618499	2.28214
0:00:22.823215	2.27589
0:00:23.032003	2.28839
0:00:23.236854	2.28214
0:00:23.441637	2.26651
0:00:23.646576	2.28839
0:00:23.851234	2.28058
0:00:24.060028	2.27433
0:00:24.264900	2.27902
0:00:24.469683	2.27902
0:00:24.674579	2.28214
0:00:24.883287	2.28527
0:00:25.088124	2.28527
0:00:25.292923	2.26495
0:00:25.497719	2.28058
0:00:25.702626	2.28058
0:00:25.911376	2.27276
0:00:26.116153	2.27433
0:00:26.320989	2.28527
0:00:26.525746	2.27902
0:00:26.730727	2.28058
0:00:26.939347	2.28527
0:00:27.144150	2.27276
0:00:27.349002	2.27902
0:00:27.553836	2.27902
0:00:27.762728	2.32435
0:00:27.977023	2.28058
0:00:28.189441	2.28214
0:00:28.396018	2.26807
0:00:28.613328	2.27745
0:00:28.819340	2.27745
0:00:29.019419	2.28683
0:00:29.219772	2.28058
0:00:29.419883	2.27902
0:00:29.620978	2.24619
0:00:29.821733	2.27589
0:00:30.023468	2.2837
0:00:30.228294	2.2837
0:00:30.433102	2.28058
0:00:30.642037	2.27902
0:00:30.846844	2.28058
0:00:31.051511	2.27902
0:00:31.256338	2.27589
0:00:31.461139	2.28996
0:00:31.669961	2.27276
0:00:31.874898	2.28214
0:00:32.079583	2.30715
0:00:32.284396	2.28214
0:00:32.493223	2.28527
0:00:32.697978	2.27589
0:00:32.902923	2.27589
0:00:33.107685	2.27589
0:00:33.333371	2.28839
0:00:33.550465	2.26651
0:00:33.752083	2.2837
0:00:33.960117	2.26026
0:00:34.167629	2.2712
0:00:34.375068	2.27902
0:00:34.591976	2.28058
0:00:34.802322	2.28214
0:00:35.003684	2.27902
0:00:35.219176	2.29152
0:00:35.425844	2.28058
0:00:35.646065	2.27902
0:00:35.848013	2.29152
0:00:36.048178	2.27589
0:00:36.249328	2.28214
